Candidate_ID,Source_Molecule_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,SA_score,logP,Predicted_log_kH,Prediction_uncertainty,High_value_flag,Beyond_limit_flag
HTS006593,virt_molwt_v1_full_0151612,6593,CCOC(CCCSC)(Oc1ccccc1)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,c1(*)ccccc1,CCO*,C(CCSC)*,3.730123988890736,4.558900000000004,4.21270166,0.5809634254299787,TRUE,FALSE
HTS006594,virt_molwt_v1_full_0026214,6594,CCOC(CC(C)C)(Oc1ccccc1C(=O)O)c1ccc(OC)cc1,ketal,O=C(O)c1ccccc1*,C(C)*,COc1ccc(*)cc1,C(C(C)C)*,2.8820710219214813,4.707800000000004,4.21268384,0.3651082646270204,TRUE,FALSE
HTS006595,virt_molwt_v1_full_0624672,6595,COC(=O)NCCOC(OCC(C)(C)C)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,C(CNC(=O)OC)*,CC(C)(C)C*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.5459651378455828,3.7105000000000015,4.21258434,0.1737951827034295,TRUE,FALSE
HTS006596,virt_molwt_v1_full_0125044,6596,CCOC(OC1CCCCC1C(=O)O)(OC(C)(C)C)C(C)(C)C,orthoester,C1(*)CCCCC1C(=O)O,C(C)(C)(C)*,CCO*,C(C)(C)(C)*,4.036981299427936,4.197900000000003,4.21257122,0.5853624360846856,TRUE,FALSE
HTS006597,virt_molwt_v1_full_1349976,6597,O=C(O)c1cccc(C(=O)O)c1OC(OCCF)(c1ccc(OCCOCCOCCO)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,FCC*,c1(*)ccc(OCCOCCOCCO)cc1,C1(*)CC1,3.5269649563674568,3.115200000000001,4.21249154,0.5794698275522432,TRUE,FALSE
HTS006598,virt_molwt_v1_full_0677334,6598,C=CCCCOC(CCCSC)(OCCNC(=O)OC)c1ccc(OC)cc1,ketal,C(CNC(=O)OC)*,C(CCC=C)*,COc1ccc(*)cc1,C(CCSC)*,3.3499312582305114,4.346600000000003,4.21244528,0.3610247526248657,TRUE,FALSE
HTS006599,virt_molwt_v1_full_0129845,6599,CC(C)(C)CC(OCCF)(OC(C)(C)C)c1ccc(O)cc1,ketal,C(C)(C)(C)*,FCC*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.4833378339416594,4.782400000000005,4.2124395,0.534757915945352,TRUE,FALSE
HTS006600,virt_molwt_v1_full_1432591,6600,COC(Oc1c(C(=O)O)cccc1[N+](=O)[O-])(c1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C*,c1(*)ccc(N(C)C)cc1,c1(*)ccc(C)cc1,3.0842443587698405,4.593920000000004,4.21241448,0.4694813130284842,TRUE,FALSE
HTS006601,virt_molwt_v1_full_0601983,6601,C=C(C)C(=O)OCCCOC(CCCCC)(OC)OCCC,orthoester,C=C(C)C(=O)OCCC*,C(CC)*,CO*,CCCCC*,3.3750625819522693,3.8195000000000032,4.212305280000001,0.5384087701200545,TRUE,FALSE
HTS006602,virt_molwt_v1_full_0969257,6602,C=CC(=O)NCCOCCOC(OCCNC(=O)OC)(c1ccc(O)cc1)C(CC)CC,ketal,C(COCCNC(=O)C=C)*,C(CNC(=O)OC)*,c1(*)ccc(O)cc1,C(CC)(CC)*,3.5948425142660305,2.6892000000000005,4.212274379999999,0.4300241046629195,TRUE,FALSE
HTS006603,virt_molwt_v1_full_1338675,6603,CCCOC(CC)(OC)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,CCC*,CO*,C(C)*,3.210098918327759,2.5986,4.21194616,0.488585593097826,TRUE,FALSE
HTS006604,virt_molwt_v1_full_1331454,6604,C=CC(=O)NCCOC(CCC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(OC)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)C=C)*,COc1ccc(*)cc1,CCC*,3.2626306759117307,3.442300000000002,4.2119038600000005,0.4821959174377884,TRUE,FALSE
HTS006605,virt_molwt_v1_full_1262407,6605,C=CC(=O)NCCOCCOC(CC(C)(C)C)(Oc1ccccc1C(=O)OC)c1ccc(C)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccccc1C(=O)OC,c1(*)ccc(C)cc1,C(C(C)(C)C)*,3.3023102344224062,4.785020000000004,4.21169702,0.228622050800988,TRUE,FALSE
HTS006606,virt_molwt_v1_full_0626943,6606,C=C(C)C(=O)OCCOC(CCCCC)(OC)OCC(C)(C)C,orthoester,C=C(C)C(=O)OCC*,CC(C)(C)C*,CO*,CCCCC*,3.5388125790760423,4.065500000000004,4.21169588,0.4933712680515209,TRUE,FALSE
HTS006607,virt_molwt_v1_full_0039026,6607,CCCOC(C)(C)OC,ketal,CCC*,C*,C*,C*,2.7124487430115103,1.7955,4.21168348,0.1718864298837626,TRUE,FALSE
HTS006608,virt_molwt_v1_full_0149475,6608,C=C(C)C(=O)OCCOC(OC)(Oc1ccccc1)C(CC)CC,orthoester,C=C(C)C(=O)OCC*,c1(*)ccccc1,CO*,C(CC)(CC)*,3.352410700084201,3.937700000000003,4.21154418,0.4924930179679804,TRUE,FALSE
HTS006609,virt_molwt_v1_full_1290616,6609,C=CCCCOC(OCC)(Oc1ccc(C(=O)O)cc1)C(CC)CC,orthoester,c1(*)ccc(C(=O)O)cc1,C=CCCC*,CCO*,C(CC)(CC)*,3.3490466147883087,4.872900000000005,4.21152436,0.5282651937041227,TRUE,FALSE
HTS006610,virt_molwt_v1_full_0894480,6610,COc1cccc(OC(OC2CCCCC2C(=O)O)(c2ccc(N)cc2)C2CC2)c1,ketal,C1(*)CCCCC1C(=O)O,c1(*)cccc(OC)c1,c1(*)ccc(N)cc1,C1(*)CC1,3.665283432495461,4.579200000000003,4.2114042,0.4623109648145151,TRUE,FALSE
HTS006611,virt_molwt_v1_full_0596165,6611,CCCOC(OCCC)(c1ccc(O)cc1)C(C)(C)C,ketal,C(CC)*,CCC*,c1(*)ccc(O)cc1,C(C)(C)(C)*,2.8448132312888728,4.444300000000005,4.21133322,0.4052689964206756,TRUE,FALSE
HTS006612,virt_molwt_v1_full_1340355,6612,CCCCC(OC)(OCCNC(=O)OC)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)OC)*,CO*,CCCC*,3.267794623679187,2.3248,4.211327959999999,0.4214773730564315,TRUE,FALSE
HTS006613,virt_molwt_v1_full_1447506,6613,CCCCCC(OCCOCCN)(Oc1c(C(=O)O)cccc1[N+](=O)[O-])c1ccc(OC)cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C(COCCN)*,COc1ccc(*)cc1,CCCCC*,3.2919861876338725,4.105600000000002,4.21125884,0.3380629352971992,TRUE,FALSE
HTS006614,virt_molwt_v1_full_0943385,6614,CC(C)(C)CC(OCCOCCN)(OCCOCCN)c1ccc(O)cc1,ketal,C(COCCN)*,C(COCCN)*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.0443825772226365,1.9650000000000003,4.21120276,0.6552235132274775,TRUE,FALSE
HTS006615,virt_molwt_v1_full_0227589,6615,CCCCCC(OCCOCCN)(OC(C)C)c1ccc(F)cc1,ketal,C(COCCN)*,C(C)(C)*,c1(*)ccc(F)cc1,CCCCC*,3.1919007428772304,3.9757000000000025,4.211056360000001,0.4599016612130103,TRUE,FALSE
HTS006616,virt_molwt_v1_full_0758524,6616,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OCC)OC1CCCCC1C(=O)OCC,orthoester,C1(*)CCCCC1C(=O)OCC,C=CC(=O)NCCOCC*,CCO*,C(C(C)(C)C)*,4.114655296822067,3.586800000000001,4.211034079999999,0.5707595736918843,TRUE,FALSE
HTS006617,virt_molwt_v1_full_0371952,6617,COc1ccc(OC(OC)(c2c(OC)cc(OC)cc2OC)C2CC2)cc1,ketal,c1(*)ccc(OC)cc1,C*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.049144725065073,4.009200000000003,4.21095514,0.6226922338470092,TRUE,FALSE
HTS006618,virt_molwt_v1_full_0597955,6618,CCCOC(CC(C)C)(OCCNC(=O)OC)c1ccc(C)cc1,ketal,C(CNC(=O)OC)*,C(CC)*,c1(*)ccc(C)cc1,C(C(C)C)*,3.142977133650636,3.993120000000003,4.21092994,0.3648759511323518,TRUE,FALSE
HTS006619,virt_molwt_v1_full_1476076,6619,C=CCCCOC(CCCC)(OCC)Oc1ccc([N+](=O)[O-])cc1C(=O)O,orthoester,c1(*)ccc([N+](=O)[O-])cc1C(=O)O,C=CCCC*,CCO*,CCCC*,3.354769781198128,4.535100000000004,4.21077652,0.5033877764919462,TRUE,FALSE
HTS006620,virt_molwt_v1_full_1335075,6620,CCC(CC)C(OC)(OCC(Cl)(Cl)Cl)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(C(Cl)(Cl)Cl)*,CO*,C(CC)(CC)*,3.7146970717606314,4.585000000000004,4.210714660000001,0.5262822514874489,TRUE,FALSE
HTS006621,virt_molwt_v1_full_0384784,6621,CCOC(OCC(C)(C)C)(Oc1ccc(OC)cc1)C(C)(C)C,orthoester,c1(*)ccc(OC)cc1,C(C(C)(C)C)*,CCO*,C(C)(C)(C)*,3.1761386824808344,4.873100000000004,4.21069988,0.4227384534839168,TRUE,FALSE
HTS006622,virt_molwt_v1_full_0141004,6622,CCCCCC(OCC)(OCC(F)(F)F)Oc1ccccc1,orthoester,C(C(F)(F)F)*,c1(*)ccccc1,CCO*,CCCCC*,3.0657573234402893,4.914900000000005,4.2106689,0.5688612902674289,TRUE,FALSE
HTS006623,virt_molwt_v1_full_1466225,6623,CCCCCC(OCCOC)(Oc1ccc([N+](=O)[O-])cc1C(=O)O)c1ccc(O)cc1,ketal,c1(*)ccc([N+](=O)[O-])cc1C(=O)O,C(COC)*,c1(*)ccc(O)cc1,CCCCC*,3.1591962199600383,4.4737000000000045,4.2106525,0.2907580403633786,TRUE,FALSE
HTS006624,virt_molwt_v1_full_0277218,6624,C=CC(=O)NCCOC(CCCC)(OC1CCCCC1C(=O)OCC)c1ccc(OC)cc1,ketal,CCOC(=O)C1CCCCC1*,C=CC(=O)NCC*,COc1ccc(*)cc1,CCCC*,3.8184933410829913,4.495500000000004,4.2106142,0.4805576102167691,TRUE,FALSE
HTS006625,virt_molwt_v1_full_0148676,6625,C=CC(=O)NCCOCCOC(CC(C)C)(Oc1ccccc1)c1ccccc1,ketal,C=CC(=O)NCCOCC*,c1(*)ccccc1,c1(*)ccccc1,C(C(C)C)*,3.1056182241366,4.299900000000004,4.210614,0.4133029907795248,TRUE,FALSE
HTS006626,virt_molwt_v1_full_0252232,6626,CCOC(CCCSC)(OCC(C)(C)C)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(C(C)(C)C)*,CCO*,C(CCSC)*,4.150048780730293,4.542600000000004,4.210608000000001,0.6014409492265821,TRUE,FALSE
HTS006627,virt_molwt_v1_full_1432644,6627,COC(Oc1c(C(=O)O)cccc1[N+](=O)[O-])(c1ccc(OCCOCCOCCOCCO)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C*,c1(*)ccc(OCCOCCOCCOCCO)cc1,C1(*)CC1,3.472228541760172,3.0021000000000013,4.210602239999999,0.725032227246427,TRUE,FALSE
HTS006628,virt_molwt_v1_full_0251822,6628,CCCOC(C)(OC1CCCCC1C(=O)O)c1c(OC)cc(OC)cc1OC,ketal,C1(*)CCCCC1C(=O)O,CCC*,COc1cc(OC)c(*)c(OC)c1,C*,3.805689410777104,3.971700000000003,4.21055454,0.1774691054957972,TRUE,FALSE
HTS006629,virt_molwt_v1_full_0052083,6629,CCCCCC(OC)(OC)OCc1ccccc1,orthoester,C(c1ccccc1)*,C*,CO*,CCCCC*,2.398620855856169,3.730100000000003,4.210550639999999,0.4614638398526348,TRUE,FALSE
HTS006630,virt_molwt_v1_full_0026105,6630,CCOC(CC(C)(C)C)(Oc1ccccc1C(=O)O)c1ccc(O)cc1,ketal,O=C(O)c1ccccc1*,C(C)*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.013418367533616,4.794900000000005,4.21054964,0.5296018378916358,TRUE,FALSE
HTS006631,virt_molwt_v1_full_1344233,6631,C=C(C)C(=O)OCCCOC(CCCSC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(O)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C=C(C)C(=O)OCCC*,c1(*)ccc(O)cc1,C(CCSC)*,3.494562278284759,4.689600000000004,4.21054414,0.5142909229726133,TRUE,FALSE
HTS006632,virt_molwt_v1_full_0018543,6632,C=C(C)C(=O)OCCCOC(CCCCC)(OC)OCC,orthoester,C=C(C)C(=O)OCCC*,C(C)*,CO*,CCCCC*,3.360046286493229,3.429400000000002,4.2105346,0.578576914762658,TRUE,FALSE
HTS006633,virt_molwt_v1_full_0243964,6633,C=CC(=O)NCCOC(CCCCC)(OCC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(CNC(=O)C=C)*,CCO*,CCCCC*,3.9762859498305865,3.235800000000001,4.21027988,0.4534660527312242,TRUE,FALSE
HTS006634,virt_molwt_v1_full_0678113,6634,C=CCCCOC(CCCSC)(OCCOCCN)c1ccc(O)cc1,ketal,C(COCCN)*,C(CCC=C)*,c1(*)ccc(O)cc1,C(CCSC)*,3.525950855601314,3.662900000000002,4.21022672,0.5655789242295699,TRUE,FALSE
HTS006635,virt_molwt_v1_full_0970794,6635,C=CC(=O)NCCOCCOC(CC(C)C)(OCCOCCNC(=O)C=C)c1ccc(OC)cc1,ketal,C=CC(=O)NCCOCC*,C(COCCNC(=O)C=C)*,COc1ccc(*)cc1,C(C(C)C)*,3.1317437331189986,2.5649000000000006,4.21006206,0.1897244157080432,TRUE,FALSE
HTS006636,virt_molwt_v1_full_0602154,6636,C=C(C)C(=O)OCCCOC(CCC)(OCCC)c1ccc(OC)cc1,ketal,C=C(C)C(=O)OCCC*,C(CC)*,COc1ccc(*)cc1,CCC*,3.175738329613788,4.600700000000004,4.21005862,0.3511685966608597,TRUE,FALSE
HTS006637,virt_molwt_v1_full_0043374,6637,C=C(C)C(=O)OCCOC(CC(C)C)(OC)c1ccc(OC)cc1,ketal,C=C(C)C(=O)OCC*,C*,COc1ccc(*)cc1,C(C(C)C)*,3.147393863075057,3.6764000000000014,4.20995958,0.3997622318086609,TRUE,FALSE
HTS006638,virt_molwt_v1_full_0026772,6638,COC(OC)(C1CC1)C(C)(C)C,ketal,C*,C*,C(C)(C)(C)*,C1(*)CC1,3.3934138691001454,2.4316000000000004,4.20994636,0.1901714322859729,TRUE,FALSE
HTS006639,virt_molwt_v1_full_0518240,6639,CCCCC(OCCNC(=O)OC)(Oc1cccc(C)c1)c1ccccc1,ketal,C(CNC(=O)OC)*,c1(*)cccc(C)c1,c1(*)ccccc1,CCCC*,2.9289974643258105,4.789620000000005,4.2098958600000005,0.3559639004780267,TRUE,FALSE
HTS006640,virt_molwt_v1_full_0151920,6640,Nc1ccc(C(Oc2ccccc2)(OC2CCCCC2C(=O)O)C2CC2)cc1,ketal,C1(*)CCCCC1C(=O)O,c1(*)ccccc1,c1(*)ccc(N)cc1,C1(*)CC1,3.6012873403475343,4.570600000000004,4.20982122,0.4267525836608909,TRUE,FALSE
HTS006641,virt_molwt_v1_full_0032485,6641,COC(OC(C)C)c1ccc(N(C)C)cc1,acetal,CC(C)*,C*,c1(*)ccc(N(C)C)cc1,[H],2.85707086648236,2.8226000000000013,4.20981576,0.1950129479814158,TRUE,FALSE
HTS006642,virt_molwt_v1_full_0231975,6642,CCCCC(OC)(OCCCCCCO)OC(C)C,orthoester,C(CCCCCO)*,C(C)(C)*,CO*,CCCC*,3.285897280716066,3.4711000000000025,4.209789580000001,0.4439025297178441,TRUE,FALSE
HTS006643,virt_molwt_v1_full_1448044,6643,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OCC)Oc1c(C(=O)O)cccc1[N+](=O)[O-],orthoester,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C=CC(=O)NCCOCC*,CCO*,C(C(C)(C)C)*,3.6267650324799687,3.1337,4.20975888,0.4332511935634309,TRUE,FALSE
HTS006644,virt_molwt_v1_full_0278754,6644,C=CC(=O)NCCOC(CCCSC)(OCC(C)(C)C)c1ccc(OC)cc1,ketal,C=CC(=O)NCC*,C(C(C)(C)C)*,COc1ccc(*)cc1,C(CCSC)*,3.4619629632343694,4.372700000000004,4.20968452,0.3919888839822956,TRUE,FALSE
HTS006645,virt_molwt_v1_full_0383751,6645,CCCC(OC)(Oc1ccc(OC)cc1)OC1CCCCC1C(=O)OCC,orthoester,CCOC(=O)C1CCCCC1*,c1(*)ccc(OC)cc1,CO*,CCC*,3.592650322300221,4.312800000000004,4.20956054,0.5141818147388707,TRUE,FALSE
HTS006646,virt_molwt_v1_full_0652396,6646,C=CC(=O)NCCOCCOC(CCCC)(OCC)OCCCOC(=O)C(=C)C,orthoester,C=CC(=O)NCCOCC*,C(CCOC(=O)C(=C)C)*,CCO*,CCCC*,3.592518953979045,2.7283,4.209540280000001,0.3734353981229867,TRUE,FALSE
HTS006647,virt_molwt_v1_full_0661804,6647,C=C(C)C(=O)OCCCOC(CC(C)(C)C)(OCC)OCc1ccccc1,orthoester,C(CCOC(=O)C(=C)C)*,C(c1ccccc1)*,CCO*,C(C(C)(C)C)*,3.2695261221544687,4.855700000000005,4.20951922,0.4708198895378588,TRUE,FALSE
HTS006648,virt_molwt_v1_full_0281163,6648,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OC)OCCNC(=O)C=C,orthoester,C=CC(=O)NCCOCC*,C=CC(=O)NCC*,CO*,C(C(C)(C)C)*,3.689727030649899,1.3770000000000002,4.20947568,0.4987335886938533,TRUE,FALSE
HTS006649,virt_molwt_v1_full_0039660,6649,CCCOC(OC)(c1ccc(OC)cc1OC)C1CC1,ketal,CCC*,C*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.163086838338769,3.3396000000000017,4.2093991,0.1241166806757898,TRUE,FALSE
HTS006650,virt_molwt_v1_full_1139316,6650,CN(C)c1ccc(C(OCCCNC(=O)C(F)(F)F)(OCc2ccccc2)C2CC2)cc1,ketal,C(CCNC(=O)C(F)(F)F)*,C(c1ccccc1)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.244754182373204,4.617400000000004,4.2093245,0.4412146672527921,TRUE,FALSE
HTS006651,virt_molwt_v1_full_0063785,6651,CCCCCC(OCCNC(=O)C(F)(F)F)(Oc1ccccc1)c1ccc(O)cc1,ketal,C(CNC(=O)C(F)(F)F)*,c1(*)ccccc1,c1(*)ccc(O)cc1,CCCCC*,3.0925122684927144,4.899400000000005,4.209211600000001,0.4966655990987459,TRUE,FALSE
HTS006652,virt_molwt_v1_full_1258743,6652,CCCCCC(OC)(Oc1ccccc1C(=O)OC)OC1CCCCC1C(=O)OCC,orthoester,CCOC(=O)C1CCCCC1*,c1(*)ccccc1C(=O)OC,CO*,CCCCC*,3.676237166396023,4.871000000000005,4.209112060000001,0.3949669214347935,TRUE,FALSE
HTS006653,virt_molwt_v1_full_1339038,6653,CCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(OC)cc1)c1ccc(OCCOCCOCCOCCO)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CCC*,c1(*)ccc(OCCOCCOCCOCCO)cc1,COc1ccc(*)cc1,3.446236167208584,4.219200000000004,4.2090785,0.6054650008962962,TRUE,FALSE
HTS006654,virt_molwt_v1_full_0811494,6654,C=CC(=O)NCCOCCOC(CCCSC)(Oc1cccc(C(C)=O)c1)c1ccc(OC)cc1,ketal,C=CC(=O)NCCOCC*,c1(*)cccc(C(C)=O)c1,COc1ccc(*)cc1,C(CCSC)*,3.339708042799596,4.6082000000000045,4.209033799999999,0.2209350077750468,TRUE,FALSE
HTS006655,virt_molwt_v1_full_0677515,6655,C=CCCCOC(CC(C)C)(OCCNC(=O)OC)c1ccc(C)cc1,ketal,C(CNC(=O)OC)*,C(CCC=C)*,c1(*)ccc(C)cc1,C(C(C)C)*,3.296017175767635,4.549320000000004,4.209016839999999,0.3182074514983306,TRUE,FALSE
HTS006656,virt_molwt_v1_full_0260344,6656,C=CC(=O)OCCOC(CCCCC)(OCC)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,C(COC(=O)C=C)*,CCO*,CCCCC*,3.969545642138277,3.6628000000000025,4.208730640000001,0.4265540990750814,TRUE,FALSE
HTS006657,virt_molwt_v1_full_0050420,6657,CCC(CC)C(OC)(OCCF)c1ccccc1,ketal,FCC*,C*,c1(*)ccccc1,C(CC)(CC)*,3.407367727680505,3.908100000000004,4.20852668,0.2585600340586566,TRUE,FALSE
HTS006658,virt_molwt_v1_full_0660246,6658,C=C(C)C(=O)OCCCOC(CC(C)(C)C)(OCCF)c1ccc(OC)cc1,ketal,C(CCOC(=O)C(=C)C)*,FCC*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.42906223501522,4.796300000000005,4.20846382,0.5222207184079867,TRUE,FALSE
HTS006659,virt_molwt_v1_full_1326776,6659,CCCC(OC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccccc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C*,c1(*)ccccc1,CCC*,2.917283404085968,3.761300000000002,4.208369660000001,0.3124320221450778,TRUE,FALSE
HTS006660,virt_molwt_v1_full_1365364,6660,CCCOC(CC(C)(C)C)(OCC)Oc1c(C)cccc1C(=O)OC,orthoester,c1(*)c(C)cccc1C(=O)OC,CCC*,CCO*,C(C(C)(C)C)*,3.295278761745829,4.713520000000004,4.20835756,0.5311579862525259,TRUE,FALSE
HTS006661,virt_molwt_v1_full_0893572,6661,C=C(C)C(=O)OCCCOC(CC(C)C)(OCC)Oc1cccc(OC)c1,orthoester,C=C(C)C(=O)OCCC*,c1(*)cccc(OC)c1,CCO*,C(C(C)C)*,3.275281631509978,4.336400000000004,4.208336399999999,0.4840921538469839,TRUE,FALSE
HTS006662,virt_molwt_v1_full_0228370,6662,C=CC(=O)NCCOCCOC(CCCCC)(OC(C)C)c1ccc(Cl)cc1,ketal,C=CC(=O)NCCOCC*,C(C)(C)*,c1(*)ccc(Cl)cc1,CCCCC*,3.294212982445927,4.833500000000004,4.208310320000001,0.4791385960664133,TRUE,FALSE
HTS006663,virt_molwt_v1_full_0683172,6663,C=CCCCOC(OCCCCCCO)(c1c(OC)cc(OC)cc1OC)C1CC1,ketal,C(CCCCCO)*,C(CCC=C)*,COc1cc(OC)c(*)c(OC)c1,C1(*)CC1,3.5111474333278787,4.827300000000005,4.20826352,0.2061526381410571,TRUE,FALSE
HTS006664,virt_molwt_v1_full_0678135,6664,C=CCCCOC(CCCC)(OC)OCCOCCN,orthoester,C(COCCN)*,C(CCC=C)*,CO*,CCCC*,3.5666317783987083,2.4515,4.208207,0.3806637780672074,TRUE,FALSE
HTS006665,virt_molwt_v1_full_0278971,6665,C=CC(=O)NCCOC(OCC(C)(C)C)(c1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,C=CC(=O)NCC*,C(C(C)(C)C)*,c1(*)ccc(N(C)C)cc1,c1(*)ccc(C)cc1,3.3053725663769606,4.643620000000004,4.20817156,0.5654161442026627,TRUE,FALSE
HTS006666,virt_molwt_v1_full_0394217,6666,CCCCC(OCCCNC(=O)C(F)(F)F)(Oc1ccc(OC)cc1)c1ccc(O)cc1,ketal,C(CCNC(=O)C(F)(F)F)*,c1(*)ccc(OC)cc1,c1(*)ccc(O)cc1,CCCC*,3.120616412278131,4.908000000000005,4.20811052,0.4481123950671634,TRUE,FALSE
HTS006667,virt_molwt_v1_full_0019284,6667,CCOC(OC1CCCCC1C(=O)O)(c1ccc(OCCOCCOCCOCCO)cc1)C1CC1,ketal,C1(*)CCCCC1C(=O)O,C(C)*,c1(*)ccc(OCCOCCOCCOCCO)cc1,C1(*)CC1,3.95151321396072,3.3668000000000022,4.2080358,0.2946317528386308,TRUE,FALSE
HTS006668,virt_molwt_v1_full_0010912,6668,CCCC(OCC)(OCC)Oc1ccccc1,orthoester,c1(*)ccccc1,CC*,O(CC)*,CCC*,2.533589658763633,3.5923000000000025,4.20803496,0.4497426957820108,TRUE,FALSE
HTS006669,virt_molwt_v1_full_0037134,6669,COc1ccc(C(CC(C)C)(OC)Oc2ccccc2)cc1,ketal,c1(*)ccccc1,C*,COc1ccc(*)cc1,C(C(C)C)*,2.684920472771127,4.619500000000004,4.2080312,0.4589139082267872,TRUE,FALSE
HTS006670,virt_molwt_v1_full_0272587,6670,C=CC(=O)NCCOC(CC(C)(C)C)(OCCOC)c1ccc(C)cc1,ketal,C=CC(=O)NCC*,C(COC)*,c1(*)ccc(C)cc1,C(C(C)(C)C)*,3.3053966990612427,3.565820000000002,4.20798128,0.3444797997979413,TRUE,FALSE
HTS006671,virt_molwt_v1_full_0254596,6671,C=CC(=O)NCCOCCOC(CCCC)(OCC)OC1CCCCC1C(=O)O,orthoester,C=CC(=O)NCCOCC*,C1(*)CCCCC1C(=O)O,CCO*,CCCC*,4.03059584968473,2.8622999999999994,4.20789744,0.4294669210448161,TRUE,FALSE
HTS006672,virt_molwt_v1_full_0596214,6672,CCCOC(CCCSC)(OCCC)c1ccc(OC)cc1,ketal,C(CC)*,CCC*,COc1ccc(*)cc1,C(CCSC)*,2.7147062355986677,4.844400000000005,4.2078070400000005,0.3710027318099456,TRUE,FALSE
HTS006673,virt_molwt_v1_full_0231530,6673,COc1ccc(C(C)(OC(C)C)OC2CCCCC2C(=O)O)c(OC)c1,ketal,C1(*)CCCCC1C(=O)O,C(C)(C)*,COc1ccc(*)c(OC)c1,C*,3.6865838436534073,3.961500000000002,4.2077156,0.1326587360845562,TRUE,FALSE
HTS006674,virt_molwt_v1_full_0120488,6674,COC(=O)NCCOC(CC(C)(C)C)(OC(C)(C)C)c1ccccc1,ketal,C(CNC(=O)OC)*,C(C)(C)(C)*,c1(*)ccccc1,C(C(C)(C)C)*,3.1978927686344623,4.463300000000004,4.20769564,0.3899708581832113,TRUE,FALSE
HTS006675,virt_molwt_v1_full_0119033,6675,CCCOC(CC(C)C)(OC(C)(C)C)c1ccc(O)cc1,ketal,C(C)(C)(C)*,CCC*,c1(*)ccc(O)cc1,C(C(C)C)*,3.250063449593286,4.832800000000006,4.20768152,0.4326262458296141,TRUE,FALSE
HTS006676,virt_molwt_v1_full_0229524,6676,C=CCCCOC(CC)(OC(C)C)C1CC1,ketal,C=CCCC*,C(C)(C)*,C1(*)CC1,C(C)*,3.7819681831192105,3.9105000000000034,4.20762886,0.3681665299211952,TRUE,FALSE
HTS006677,virt_molwt_v1_full_0096546,6677,C=C(C)C(=O)OCCOC(CCCCC)(OCCCl)c1ccc(OC)cc1,ketal,C=C(C)C(=O)OCC*,C(CCl)*,COc1ccc(*)cc1,CCCCC*,3.261275186603533,4.819600000000005,4.207560819999999,0.4700808433534487,TRUE,FALSE
HTS006678,virt_molwt_v1_full_0285307,6678,C=CC(=O)NCCOC(CCCCC)(OCCCCCCO)c1ccc(C)cc1,ketal,C(CCCCCO)*,C=CC(=O)NCC*,c1(*)ccc(C)cc1,CCCCC*,3.221616585311128,4.616220000000004,4.20750646,0.4759214994363276,TRUE,FALSE
